path,distribution,family,util_bucket,n_tasks,U_total,overloaded,dm_schedulable,edf_schedulable,edf_checked_points,edf_worst_violation,sim_horizon,sim_dm_missed_total,sim_edf_missed_total
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_33.csv,automotive-utilDist,automotive-perDist,0.10,8,0.08469,0,1,1,40,-49090,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_34.csv,automotive-utilDist,automotive-perDist,0.10,10,0.16888,0,1,1,100,-17490,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_35.csv,automotive-utilDist,automotive-perDist,0.10,4,0.09437,0,1,1,200,-9210,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_36.csv,automotive-utilDist,automotive-perDist,0.10,25,0.091073,0,1,1,100,-19330,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_37.csv,automotive-utilDist,automotive-perDist,0.10,12,0.107792,0,1,1,40,-46860,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_38.csv,automotive-utilDist,automotive-perDist,0.10,11,0.06253,0,1,1,100,-19730,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_39.csv,automotive-utilDist,automotive-perDist,0.10,7,0.095099,0,1,1,40,-47730,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_4.csv,automotive-utilDist,automotive-perDist,0.10,10,0.101415,0,1,1,20,-92451,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_40.csv,automotive-utilDist,automotive-perDist,0.10,8,0.056331,0,1,1,20,-97700,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_41.csv,automotive-utilDist,automotive-perDist,0.10,11,0.080943,0,1,1,40,-49670,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_42.csv,automotive-utilDist,automotive-perDist,0.10,8,0.08843,0,1,1,20,-93680,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_43.csv,automotive-utilDist,automotive-perDist,0.10,7,0.10974,0,1,1,20,-90040,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_44.csv,automotive-utilDist,automotive-perDist,0.10,4,0.10547,0,1,1,100,-19280,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_45.csv,automotive-utilDist,automotive-perDist,0.10,12,0.150151,0,1,1,100,-17700,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_46.csv,automotive-utilDist,automotive-perDist,0.10,9,0.08317,0,1,1,40,-48710,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_47.csv,automotive-utilDist,automotive-perDist,0.10,12,0.03993,0,1,1,40,-49120,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_48.csv,automotive-utilDist,automotive-perDist,0.10,12,0.150151,0,1,1,100,-17700,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_49.csv,automotive-utilDist,automotive-perDist,0.10,12,0.096225,0,1,1,100,-19380,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_5.csv,automotive-utilDist,automotive-perDist,0.10,15,0.103219,0,1,1,20,-92420,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_50.csv,automotive-utilDist,automotive-perDist,0.10,7,0.093529,0,1,1,40,-46360,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_51.csv,automotive-utilDist,automotive-perDist,0.10,9,0.093439,0,1,1,100,-19680,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_52.csv,automotive-utilDist,automotive-perDist,0.10,13,0.081517,0,1,1,20,-92730,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_53.csv,automotive-utilDist,automotive-perDist,0.10,12,0.096225,0,1,1,100,-19380,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_54.csv,automotive-utilDist,automotive-perDist,0.10,7,0.112951,0,1,1,40,-46010,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_55.csv,automotive-utilDist,automotive-perDist,0.10,13,0.092315,0,1,1,40,-48930,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_56.csv,automotive-utilDist,automotive-perDist,0.10,6,0.112495,0,1,1,40,-48430,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_57.csv,automotive-utilDist,automotive-perDist,0.10,8,0.15076,0,1,1,200,-8910,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_58.csv,automotive-utilDist,automotive-perDist,0.10,7,0.075239,0,1,1,20,-95560,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_59.csv,automotive-utilDist,automotive-perDist,0.10,7,0.075239,0,1,1,20,-95560,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_6.csv,automotive-utilDist,automotive-perDist,0.10,9,0.09965,0,1,1,100,-19810,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_60.csv,automotive-utilDist,automotive-perDist,0.10,4,0.07947,0,1,1,200,-9560,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_61.csv,automotive-utilDist,automotive-perDist,0.10,16,0.102801,0,1,1,20,-91161,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_62.csv,automotive-utilDist,automotive-perDist,0.10,15,0.093685,0,1,1,40,-49810,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_63.csv,automotive-utilDist,automotive-perDist,0.10,11,0.119405,0,1,1,100,-19160,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_64.csv,automotive-utilDist,automotive-perDist,0.10,1,0.0979,0,1,1,20,-90210,1000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_65.csv,automotive-utilDist,automotive-perDist,0.10,14,0.099316,0,1,1,20,-91411,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_66.csv,automotive-utilDist,automotive-perDist,0.10,9,0.090461,0,1,1,40,-49300,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_67.csv,automotive-utilDist,automotive-perDist,0.10,8,0.10015,0,1,1,20,-92180,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_68.csv,automotive-utilDist,automotive-perDist,0.10,9,0.055215,0,1,1,100,-19730,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_69.csv,automotive-utilDist,automotive-perDist,0.10,1,0.098,0,1,1,20,-9020,100000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_7.csv,automotive-utilDist,automotive-perDist,0.10,9,0.09027,0,1,1,40,-48560,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_70.csv,automotive-utilDist,automotive-perDist,0.10,8,0.110159,0,1,1,40,-48020,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_71.csv,automotive-utilDist,automotive-perDist,0.10,9,0.081808,0,1,1,20,-93120,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_72.csv,automotive-utilDist,automotive-perDist,0.10,18,0.115709,0,1,1,40,-48450,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_73.csv,automotive-utilDist,automotive-perDist,0.10,17,0.079749,0,1,1,100,-19480,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_74.csv,automotive-utilDist,automotive-perDist,0.10,8,0.09232,0,1,1,100,-19890,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_75.csv,automotive-utilDist,automotive-perDist,0.10,16,0.068078,0,1,1,20,-98580,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_76.csv,automotive-utilDist,automotive-perDist,0.10,9,0.067314,0,1,1,100,-19290,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_77.csv,automotive-utilDist,automotive-perDist,0.10,10,0.09525,0,1,1,100,-19560,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_78.csv,automotive-utilDist,automotive-perDist,0.10,7,0.14582,0,1,1,200,-9620,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_79.csv,automotive-utilDist,automotive-perDist,0.10,6,0.07599,0,1,1,200,-9740,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_8.csv,automotive-utilDist,automotive-perDist,0.10,5,0.074491,0,1,1,20,-93370,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_80.csv,automotive-utilDist,automotive-perDist,0.10,10,0.086779,0,1,1,20,-92190,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_81.csv,automotive-utilDist,automotive-perDist,0.10,3,0.09523,0,1,1,200,-9050,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_82.csv,automotive-utilDist,automotive-perDist,0.10,12,0.08069,0,1,1,20,-92981,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_83.csv,automotive-utilDist,automotive-perDist,0.10,13,0.0902,0,1,1,100,-19250,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_84.csv,automotive-utilDist,automotive-perDist,0.10,10,0.10686,0,1,1,20,-90001,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_85.csv,automotive-utilDist,automotive-perDist,0.10,8,0.07506,0,1,1,40,-48020,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_86.csv,automotive-utilDist,automotive-perDist,0.10,3,0.32549,0,1,1,100,-13650,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_87.csv,automotive-utilDist,automotive-perDist,0.10,14,0.099316,0,1,1,20,-91411,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_88.csv,automotive-utilDist,automotive-perDist,0.10,6,0.055771,0,1,1,20,-98350,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_89.csv,automotive-utilDist,automotive-perDist,0.10,10,0.086779,0,1,1,20,-92190,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_9.csv,automotive-utilDist,automotive-perDist,0.10,11,0.121636,0,1,1,20,-89080,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_90.csv,automotive-utilDist,automotive-perDist,0.10,15,0.094101,0,1,1,20,-92500,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_91.csv,automotive-utilDist,automotive-perDist,0.10,6,0.0936,0,1,1,200,-9680,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_92.csv,automotive-utilDist,automotive-perDist,0.10,12,0.125437,0,1,1,20,-89390,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_93.csv,automotive-utilDist,automotive-perDist,0.10,17,0.045232,0,1,1,20,-98570,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_94.csv,automotive-utilDist,automotive-perDist,0.10,10,0.101415,0,1,1,20,-92451,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_95.csv,automotive-utilDist,automotive-perDist,0.10,10,0.090812,0,1,1,40,-48750,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_96.csv,automotive-utilDist,automotive-perDist,0.10,9,0.094182,0,1,1,100,-19480,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_97.csv,automotive-utilDist,automotive-perDist,0.10,5,0.077241,0,1,1,20,-95651,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_98.csv,automotive-utilDist,automotive-perDist,0.10,10,0.12483,0,1,1,120,-18430,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.10-util/tasksets/automotive_99.csv,automotive-utilDist,automotive-perDist,0.10,8,0.097301,0,1,1,100,-19250,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_0.csv,automotive-utilDist,automotive-perDist,0.20,18,0.22021,0,1,1,40,-49380,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_1.csv,automotive-utilDist,automotive-perDist,0.20,12,0.19599,0,1,1,40,-41351,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_10.csv,automotive-utilDist,automotive-perDist,0.20,22,0.229643,0,1,1,20,-81620,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_11.csv,automotive-utilDist,automotive-perDist,0.20,5,0.19649,0,1,1,200,-8140,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_12.csv,automotive-utilDist,automotive-perDist,0.20,15,0.2044,0,1,1,200,-8570,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_13.csv,automotive-utilDist,automotive-perDist,0.20,7,0.20363,0,1,1,200,-8600,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_14.csv,automotive-utilDist,automotive-perDist,0.20,13,0.107464,0,1,1,200,-9750,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_15.csv,automotive-utilDist,automotive-perDist,0.20,20,0.121897,0,1,1,40,-48300,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_16.csv,automotive-utilDist,automotive-perDist,0.20,24,0.186279,0,1,1,200,-9720,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_17.csv,automotive-utilDist,automotive-perDist,0.20,7,0.71494,0,1,1,200,-3270,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_18.csv,automotive-utilDist,automotive-perDist,0.20,12,0.19102,0,1,1,200,-9060,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_19.csv,automotive-utilDist,automotive-perDist,0.20,28,0.199719,0,1,1,200,-9820,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_2.csv,automotive-utilDist,automotive-perDist,0.20,17,0.205425,0,1,1,200,-9540,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_20.csv,automotive-utilDist,automotive-perDist,0.20,26,0.2197,0,1,1,20,-83281,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_21.csv,automotive-utilDist,automotive-perDist,0.20,22,0.108719,0,1,1,40,-48120,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_22.csv,automotive-utilDist,automotive-perDist,0.20,10,0.163294,0,1,1,200,-8850,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_23.csv,automotive-utilDist,automotive-perDist,0.20,25,0.190555,0,1,1,200,-9580,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_24.csv,automotive-utilDist,automotive-perDist,0.20,15,0.106879,0,1,1,40,-49290,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_25.csv,automotive-utilDist,automotive-perDist,0.20,19,0.200679,0,1,1,20,-81010,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_26.csv,automotive-utilDist,automotive-perDist,0.20,10,0.213968,0,1,1,200,-8720,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_27.csv,automotive-utilDist,automotive-perDist,0.20,25,0.21803,0,1,1,40,-49620,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_28.csv,automotive-utilDist,automotive-perDist,0.20,15,0.196676,0,1,1,40,-49120,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_29.csv,automotive-utilDist,automotive-perDist,0.20,6,0.1909,0,1,1,200,-8630,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_3.csv,automotive-utilDist,automotive-perDist,0.20,21,0.19478,0,1,1,200,-9720,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_30.csv,automotive-utilDist,automotive-perDist,0.20,17,0.20416,0,1,1,20,-80762,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_31.csv,automotive-utilDist,automotive-perDist,0.20,14,0.064272,0,1,1,20,-98990,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_32.csv,automotive-utilDist,automotive-perDist,0.20,10,0.11717,0,1,1,100,-19800,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_33.csv,automotive-utilDist,automotive-perDist,0.20,18,0.109641,0,1,1,100,-19340,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_34.csv,automotive-utilDist,automotive-perDist,0.20,4,0.1547,0,1,1,200,-8720,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_35.csv,automotive-utilDist,automotive-perDist,0.20,18,0.18482,0,1,1,120,-19480,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_36.csv,automotive-utilDist,automotive-perDist,0.20,10,0.114321,0,1,1,120,-19370,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_37.csv,automotive-utilDist,automotive-perDist,0.20,10,0.13894,0,1,1,120,-19660,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_38.csv,automotive-utilDist,automotive-perDist,0.20,17,0.08505,0,1,1,20,-96950,2000000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_39.csv,automotive-utilDist,automotive-perDist,0.20,12,0.207751,0,1,1,40,-47650,2000000,0,0
